User,Compair_01,Compair_02,Result
User_052,Sample_136,Sample_144,-1
User_052,Sample_012,Sample_135,-1
User_052,Sample_102,Sample_115,1
User_052,Sample_042,Sample_045,-1
User_052,Sample_002,Sample_126,1
User_052,Sample_001,Sample_097,1
User_052,Sample_088,Sample_125,1
User_052,Sample_025,Sample_038,-1
User_173,Sample_040,Sample_111,1
User_173,Sample_015,Sample_127,1
User_173,Sample_111,Sample_159,-1
User_173,Sample_070,Sample_115,-1
User_173,Sample_014,Sample_109,1
User_173,Sample_095,Sample_147,1
User_173,Sample_046,Sample_081,1
User_173,Sample_007,Sample_038,1
User_173,Sample_095,Sample_115,-1
User_173,Sample_117,Sample_143,1
User_173,Sample_025,Sample_127,1
User_173,Sample_012,Sample_061,-1
User_173,Sample_040,Sample_137,-1
User_173,Sample_065,Sample_104,-1
User_173,Sample_071,Sample_137,-1
User_173,Sample_055,Sample_111,1
User_173,Sample_029,Sample_036,-1
User_173,Sample_034,Sample_065,1
User_173,Sample_058,Sample_155,1
User_173,Sample_088,Sample_149,-1
User_173,Sample_012,Sample_066,-1
User_173,Sample_007,Sample_127,1
User_173,Sample_107,Sample_116,-1
User_173,Sample_141,Sample_151,-1
User_173,Sample_022,Sample_065,1
User_173,Sample_123,Sample_128,-1
User_173,Sample_089,Sample_143,1
User_173,Sample_080,Sample_136,-1
User_173,Sample_111,Sample_117,-1
User_173,Sample_057,Sample_094,1
User_173,Sample_064,Sample_156,-1
User_173,Sample_003,Sample_008,1
User_173,Sample_030,Sample_119,1
User_173,Sample_026,Sample_097,-1
User_173,Sample_033,Sample_052,-1
User_173,Sample_049,Sample_158,1
User_173,Sample_057,Sample_120,-1
User_173,Sample_063,Sample_094,-1
User_173,Sample_059,Sample_085,1
User_173,Sample_030,Sample_129,1
User_173,Sample_066,Sample_103,1
User_173,Sample_054,Sample_116,-1
User_173,Sample_008,Sample_058,-1
User_173,Sample_122,Sample_132,1
User_173,Sample_001,Sample_126,1
User_173,Sample_041,Sample_145,1
User_173,Sample_071,Sample_081,-1
User_173,Sample_111,Sample_119,-1
User_173,Sample_041,Sample_081,1
User_173,Sample_075,Sample_101,-1
User_173,Sample_056,Sample_059,1
User_173,Sample_008,Sample_047,-1
User_173,Sample_006,Sample_020,-1
User_173,Sample_061,Sample_157,1
User_173,Sample_029,Sample_122,-1
User_173,Sample_131,Sample_149,-1
User_173,Sample_018,Sample_148,-1
User_173,Sample_012,Sample_071,-1
User_173,Sample_032,Sample_074,1
User_173,Sample_033,Sample_091,1
User_173,Sample_071,Sample_148,-1
User_173,Sample_085,Sample_119,1
User_173,Sample_031,Sample_046,-1
User_173,Sample_012,Sample_095,-1
User_173,Sample_029,Sample_035,-1
User_173,Sample_064,Sample_105,-1
User_173,Sample_046,Sample_062,-1
User_173,Sample_072,Sample_073,1
User_173,Sample_060,Sample_093,-1
User_173,Sample_032,Sample_133,1
User_173,Sample_039,Sample_160,1
User_173,Sample_011,Sample_028,-1
User_173,Sample_154,Sample_158,1
User_173,Sample_073,Sample_138,1
User_173,Sample_018,Sample_023,1
User_173,Sample_009,Sample_153,-1
User_173,Sample_019,Sample_121,-1
User_173,Sample_040,Sample_129,-1
User_173,Sample_014,Sample_079,1
User_173,Sample_002,Sample_132,-1
User_173,Sample_144,Sample_158,1
User_173,Sample_012,Sample_098,-1
User_173,Sample_012,Sample_050,-1
User_173,Sample_060,Sample_071,1
User_173,Sample_026,Sample_071,1
User_173,Sample_041,Sample_146,1
User_173,Sample_045,Sample_113,1
User_173,Sample_051,Sample_091,1
User_173,Sample_064,Sample_116,-1
User_173,Sample_012,Sample_093,1
User_173,Sample_026,Sample_155,-1
User_173,Sample_022,Sample_074,1
User_173,Sample_059,Sample_060,-1
User_173,Sample_036,Sample_131,-1
User_173,Sample_027,Sample_131,-1
User_173,Sample_044,Sample_071,1
User_173,Sample_028,Sample_061,-1
User_173,Sample_096,Sample_134,1
User_173,Sample_068,Sample_132,-1
User_173,Sample_002,Sample_050,1
User_173,Sample_019,Sample_159,-1
User_294,Sample_039,Sample_149,1
User_294,Sample_067,Sample_090,-1
User_294,Sample_022,Sample_080,1
User_294,Sample_021,Sample_037,1
User_294,Sample_109,Sample_156,-1
User_294,Sample_054,Sample_084,-1
User_294,Sample_014,Sample_044,1
User_294,Sample_122,Sample_131,-1
User_294,Sample_046,Sample_150,1
User_294,Sample_030,Sample_040,-1
User_294,Sample_006,Sample_107,-1
User_294,Sample_105,Sample_155,1
User_294,Sample_096,Sample_103,-1
User_294,Sample_049,Sample_121,1
User_294,Sample_058,Sample_133,1
User_294,Sample_029,Sample_133,1
User_294,Sample_018,Sample_109,1
User_294,Sample_082,Sample_145,-1
User_294,Sample_026,Sample_040,-1
User_294,Sample_075,Sample_123,-1
User_294,Sample_024,Sample_048,1
User_294,Sample_098,Sample_135,1
User_294,Sample_023,Sample_128,1
User_294,Sample_008,Sample_151,-1
User_294,Sample_094,Sample_142,-1
User_294,Sample_113,Sample_118,-1
User_294,Sample_106,Sample_138,1
User_294,Sample_030,Sample_098,1
User_294,Sample_036,Sample_060,-1
User_294,Sample_001,Sample_098,1
User_294,Sample_036,Sample_079,-1
User_294,Sample_033,Sample_137,1
User_294,Sample_035,Sample_130,1
User_294,Sample_116,Sample_153,1
User_294,Sample_080,Sample_146,-1
User_294,Sample_051,Sample_097,-1
User_294,Sample_046,Sample_112,1
User_294,Sample_070,Sample_096,1
User_294,Sample_121,Sample_134,1
User_294,Sample_089,Sample_133,1
User_294,Sample_017,Sample_042,-1
User_294,Sample_032,Sample_118,-1
User_294,Sample_057,Sample_074,1
User_294,Sample_011,Sample_158,-1
User_294,Sample_086,Sample_125,1
User_294,Sample_033,Sample_159,-1
User_294,Sample_045,Sample_078,1
User_294,Sample_066,Sample_113,1
User_294,Sample_059,Sample_072,1
User_294,Sample_072,Sample_093,1
User_294,Sample_001,Sample_137,1
User_294,Sample_013,Sample_120,-1
User_294,Sample_070,Sample_095,1
User_294,Sample_007,Sample_013,1
User_294,Sample_010,Sample_097,1
User_294,Sample_027,Sample_125,1
User_294,Sample_050,Sample_074,1
User_294,Sample_011,Sample_094,-1
User_294,Sample_027,Sample_110,1
User_294,Sample_034,Sample_148,-1
User_294,Sample_019,Sample_033,1
User_294,Sample_097,Sample_119,1
User_294,Sample_006,Sample_071,1
User_294,Sample_010,Sample_033,1
User_294,Sample_030,Sample_073,1
User_294,Sample_142,Sample_153,1
User_294,Sample_105,Sample_117,-1
User_294,Sample_038,Sample_070,-1
User_294,Sample_059,Sample_137,1
User_294,Sample_043,Sample_115,-1
User_294,Sample_013,Sample_114,-1
User_294,Sample_038,Sample_053,-1
User_294,Sample_041,Sample_042,1
User_294,Sample_092,Sample_151,-1
User_294,Sample_142,Sample_148,1
User_294,Sample_086,Sample_146,-1
User_294,Sample_036,Sample_119,-1
User_294,Sample_017,Sample_114,1
User_294,Sample_118,Sample_123,1
User_294,Sample_032,Sample_069,-1
User_294,Sample_013,Sample_112,-1
User_294,Sample_060,Sample_107,1
User_294,Sample_026,Sample_127,-1
User_294,Sample_039,Sample_146,1
User_294,Sample_027,Sample_048,1
User_294,Sample_021,Sample_066,1
User_294,Sample_069,Sample_119,1
User_294,Sample_111,Sample_155,1
User_294,Sample_032,Sample_095,-1
User_294,Sample_051,Sample_074,-1
User_294,Sample_018,Sample_086,1
User_294,Sample_034,Sample_144,1
User_294,Sample_008,Sample_142,-1
User_294,Sample_077,Sample_084,-1
User_294,Sample_114,Sample_158,-1
User_294,Sample_051,Sample_117,-1
User_294,Sample_036,Sample_132,-1
User_294,Sample_029,Sample_085,1
User_294,Sample_130,Sample_145,-1
User_294,Sample_019,Sample_089,-1
User_294,Sample_032,Sample_067,-1
User_053,Sample_036,Sample_153,-1
User_053,Sample_046,Sample_100,1
User_053,Sample_040,Sample_067,1
User_053,Sample_062,Sample_103,1
User_053,Sample_039,Sample_091,1
User_053,Sample_014,Sample_091,1
User_053,Sample_004,Sample_101,1
User_053,Sample_006,Sample_100,1
User_053,Sample_076,Sample_117,1
User_053,Sample_045,Sample_121,1
User_053,Sample_009,Sample_081,1
User_053,Sample_020,Sample_134,1
User_053,Sample_046,Sample_130,-1
User_053,Sample_055,Sample_114,1
User_053,Sample_028,Sample_147,-1
User_053,Sample_076,Sample_152,1
User_053,Sample_030,Sample_032,-1
User_053,Sample_031,Sample_149,1
User_053,Sample_070,Sample_141,-1
User_053,Sample_035,Sample_125,1
User_053,Sample_011,Sample_112,-1
User_053,Sample_074,Sample_125,-1
User_053,Sample_011,Sample_037,1
User_053,Sample_018,Sample_021,-1
User_053,Sample_009,Sample_055,-1
User_053,Sample_123,Sample_148,-1
User_053,Sample_001,Sample_126,1
User_053,Sample_044,Sample_074,1
User_053,Sample_074,Sample_109,1
User_053,Sample_001,Sample_043,1
User_053,Sample_009,Sample_077,-1
User_053,Sample_050,Sample_125,-1
User_053,Sample_034,Sample_056,1
User_053,Sample_034,Sample_082,1
User_053,Sample_076,Sample_095,1
User_053,Sample_038,Sample_046,1
User_053,Sample_023,Sample_157,1
User_053,Sample_074,Sample_086,-1
User_053,Sample_042,Sample_071,1
User_053,Sample_073,Sample_100,1
User_053,Sample_014,Sample_066,1
User_053,Sample_036,Sample_096,-1
User_053,Sample_147,Sample_154,1
User_053,Sample_034,Sample_038,-1
User_053,Sample_041,Sample_118,-1
User_053,Sample_035,Sample_135,-1
User_053,Sample_118,Sample_130,1
User_053,Sample_017,Sample_081,1
User_053,Sample_013,Sample_072,-1
User_053,Sample_116,Sample_143,1
User_053,Sample_084,Sample_097,-1
User_053,Sample_097,Sample_127,1
User_053,Sample_024,Sample_082,1
User_053,Sample_031,Sample_073,1
User_053,Sample_016,Sample_152,1
User_053,Sample_074,Sample_078,-1
User_053,Sample_059,Sample_098,1
User_053,Sample_022,Sample_149,1
User_053,Sample_007,Sample_067,1
User_053,Sample_004,Sample_134,-1
User_053,Sample_095,Sample_120,-1
User_053,Sample_067,Sample_136,-1
User_053,Sample_089,Sample_107,-1
User_053,Sample_058,Sample_136,1
User_053,Sample_035,Sample_160,1
User_053,Sample_067,Sample_149,-1
User_053,Sample_028,Sample_056,1
User_053,Sample_121,Sample_128,-1
User_053,Sample_011,Sample_067,-1
User_053,Sample_041,Sample_102,-1
User_053,Sample_053,Sample_102,1
User_053,Sample_049,Sample_111,-1
User_053,Sample_138,Sample_139,1
User_053,Sample_069,Sample_097,-1
User_053,Sample_071,Sample_141,-1
User_053,Sample_034,Sample_102,1
User_053,Sample_077,Sample_140,1
User_053,Sample_110,Sample_152,-1
User_053,Sample_006,Sample_008,1
User_053,Sample_059,Sample_089,1
User_053,Sample_118,Sample_119,1
User_053,Sample_023,Sample_086,1
User_053,Sample_127,Sample_149,-1
User_053,Sample_044,Sample_048,1
User_053,Sample_039,Sample_041,1
User_053,Sample_010,Sample_016,-1
User_053,Sample_082,Sample_103,-1
User_053,Sample_068,Sample_085,1
User_053,Sample_006,Sample_121,-1
User_053,Sample_009,Sample_102,1
User_053,Sample_048,Sample_050,1
User_053,Sample_012,Sample_075,1
User_053,Sample_033,Sample_116,-1
User_053,Sample_136,Sample_142,1
User_053,Sample_037,Sample_159,-1
User_053,Sample_029,Sample_103,1
User_053,Sample_039,Sample_047,-1
User_053,Sample_076,Sample_101,1
User_053,Sample_134,Sample_148,-1
User_053,Sample_010,Sample_066,1
User_053,Sample_018,Sample_069,1
User_174,Sample_122,Sample_156,-1
User_174,Sample_014,Sample_090,-1
User_174,Sample_018,Sample_119,1
User_174,Sample_033,Sample_115,1
User_174,Sample_104,Sample_158,-1
User_174,Sample_012,Sample_127,1
User_174,Sample_037,Sample_100,-1
User_174,Sample_038,Sample_061,1
User_174,Sample_100,Sample_158,1
User_174,Sample_048,Sample_110,1
User_174,Sample_011,Sample_049,-1
User_174,Sample_114,Sample_159,-1
User_174,Sample_012,Sample_132,-1
User_174,Sample_066,Sample_088,-1
User_174,Sample_006,Sample_027,-1
User_174,Sample_062,Sample_158,-1
User_174,Sample_098,Sample_128,1
User_174,Sample_073,Sample_107,-1
User_174,Sample_094,Sample_103,-1
User_174,Sample_024,Sample_058,-1
User_174,Sample_074,Sample_079,-1
User_174,Sample_073,Sample_160,-1
User_174,Sample_011,Sample_114,1
User_174,Sample_026,Sample_046,1
User_174,Sample_002,Sample_034,1
User_174,Sample_009,Sample_118,-1
User_174,Sample_061,Sample_084,-1
User_174,Sample_036,Sample_088,-1
User_174,Sample_002,Sample_111,-1
User_174,Sample_037,Sample_099,-1
User_174,Sample_120,Sample_125,1
User_174,Sample_025,Sample_080,-1
User_174,Sample_031,Sample_105,-1
User_174,Sample_073,Sample_135,-1
User_174,Sample_081,Sample_090,-1
User_174,Sample_087,Sample_150,1
User_174,Sample_109,Sample_143,1
User_174,Sample_008,Sample_147,1
User_174,Sample_061,Sample_149,-1
User_174,Sample_004,Sample_054,-1
User_174,Sample_128,Sample_155,1
User_174,Sample_015,Sample_060,-1
User_174,Sample_026,Sample_135,-1
User_174,Sample_011,Sample_022,1
User_174,Sample_005,Sample_155,1
User_174,Sample_027,Sample_089,-1
User_174,Sample_002,Sample_077,-1
User_174,Sample_019,Sample_031,1
User_174,Sample_115,Sample_137,1
User_174,Sample_094,Sample_154,1
User_174,Sample_080,Sample_095,1
User_174,Sample_050,Sample_085,-1
User_174,Sample_008,Sample_091,-1
User_174,Sample_018,Sample_061,1
User_174,Sample_039,Sample_061,-1
User_174,Sample_033,Sample_134,1
User_174,Sample_036,Sample_053,-1
User_174,Sample_033,Sample_110,1
User_174,Sample_018,Sample_040,1
User_174,Sample_027,Sample_154,1
User_174,Sample_052,Sample_073,1
User_174,Sample_012,Sample_141,-1
User_174,Sample_006,Sample_121,-1
User_174,Sample_023,Sample_113,-1
User_174,Sample_113,Sample_142,1
User_174,Sample_026,Sample_134,-1
User_174,Sample_065,Sample_124,1
User_174,Sample_055,Sample_126,1
User_174,Sample_007,Sample_083,-1
User_174,Sample_105,Sample_144,-1
User_174,Sample_115,Sample_139,-1
User_174,Sample_020,Sample_113,-1
User_174,Sample_029,Sample_158,-1
User_174,Sample_119,Sample_152,1
User_174,Sample_015,Sample_156,-1
User_174,Sample_038,Sample_137,-1
User_174,Sample_041,Sample_089,-1
User_174,Sample_035,Sample_130,-1
User_174,Sample_141,Sample_144,-1
User_174,Sample_124,Sample_141,-1
User_174,Sample_044,Sample_101,-1
User_174,Sample_023,Sample_026,-1
User_174,Sample_054,Sample_058,1
User_174,Sample_038,Sample_132,1
User_174,Sample_080,Sample_125,-1
User_174,Sample_092,Sample_146,-1
User_174,Sample_035,Sample_159,-1
User_174,Sample_049,Sample_147,1
User_174,Sample_040,Sample_046,-1
User_174,Sample_010,Sample_138,-1
User_174,Sample_050,Sample_052,1
User_174,Sample_006,Sample_056,-1
User_174,Sample_126,Sample_147,-1
User_174,Sample_012,Sample_110,1
User_174,Sample_107,Sample_123,-1
User_174,Sample_013,Sample_152,1
User_174,Sample_007,Sample_015,-1
User_174,Sample_134,Sample_141,1
User_174,Sample_141,Sample_160,1
User_174,Sample_016,Sample_069,-1
User_174,Sample_130,Sample_153,-1
User_295,Sample_070,Sample_117,1
User_295,Sample_047,Sample_093,1
User_295,Sample_040,Sample_146,1
User_295,Sample_061,Sample_109,1
User_295,Sample_054,Sample_067,1
User_295,Sample_095,Sample_097,-1
User_295,Sample_031,Sample_056,1
User_295,Sample_037,Sample_048,-1
User_295,Sample_001,Sample_121,-1
User_295,Sample_026,Sample_031,1
User_295,Sample_118,Sample_140,1
User_295,Sample_119,Sample_133,-1
User_295,Sample_077,Sample_130,1
User_295,Sample_072,Sample_097,-1
User_295,Sample_024,Sample_066,1
User_295,Sample_102,Sample_137,1
User_295,Sample_110,Sample_157,1
User_295,Sample_101,Sample_112,-1
User_295,Sample_030,Sample_147,1
User_295,Sample_087,Sample_148,-1
User_295,Sample_016,Sample_138,1
User_295,Sample_054,Sample_130,1
User_295,Sample_119,Sample_142,1
User_295,Sample_006,Sample_058,1
User_295,Sample_103,Sample_115,-1
User_295,Sample_049,Sample_128,-1
User_295,Sample_022,Sample_023,1
User_295,Sample_064,Sample_067,1
User_295,Sample_105,Sample_128,-1
User_295,Sample_011,Sample_046,1
User_295,Sample_001,Sample_124,-1
User_295,Sample_021,Sample_074,1
User_295,Sample_144,Sample_153,-1
User_295,Sample_077,Sample_143,-1
User_295,Sample_127,Sample_138,1
User_295,Sample_043,Sample_150,-1
User_295,Sample_013,Sample_032,1
User_295,Sample_085,Sample_091,-1
User_295,Sample_019,Sample_053,-1
User_295,Sample_038,Sample_083,-1
User_295,Sample_059,Sample_085,1
User_295,Sample_020,Sample_097,1
User_295,Sample_109,Sample_147,1
User_295,Sample_088,Sample_106,-1
User_295,Sample_071,Sample_073,-1
User_295,Sample_032,Sample_097,-1
User_295,Sample_131,Sample_154,1
User_295,Sample_029,Sample_152,1
User_295,Sample_120,Sample_158,1
User_295,Sample_086,Sample_144,1
User_295,Sample_112,Sample_141,-1
User_295,Sample_103,Sample_159,-1
User_295,Sample_133,Sample_145,1
User_295,Sample_088,Sample_142,-1
User_295,Sample_083,Sample_098,1
User_295,Sample_053,Sample_096,1
User_295,Sample_045,Sample_103,1
User_295,Sample_056,Sample_083,-1
User_295,Sample_007,Sample_018,1
User_295,Sample_034,Sample_068,1
User_295,Sample_016,Sample_061,1
User_295,Sample_022,Sample_096,1
User_295,Sample_009,Sample_012,1
User_295,Sample_006,Sample_032,1
User_295,Sample_019,Sample_121,-1
User_295,Sample_040,Sample_067,1
User_295,Sample_076,Sample_080,1
User_295,Sample_076,Sample_083,-1
User_295,Sample_061,Sample_130,1
User_295,Sample_067,Sample_145,-1
User_295,Sample_005,Sample_098,-1
User_295,Sample_027,Sample_038,-1
User_295,Sample_061,Sample_071,1
User_295,Sample_077,Sample_137,-1
User_295,Sample_069,Sample_086,1
User_295,Sample_010,Sample_022,1
User_295,Sample_006,Sample_129,1
User_295,Sample_129,Sample_153,1
User_295,Sample_092,Sample_128,-1
User_295,Sample_025,Sample_046,1
User_295,Sample_020,Sample_046,-1
User_295,Sample_126,Sample_153,-1
User_295,Sample_024,Sample_064,1
User_295,Sample_096,Sample_122,-1
User_295,Sample_059,Sample_093,1
User_295,Sample_046,Sample_151,1
User_295,Sample_041,Sample_097,1
User_295,Sample_031,Sample_092,1
User_295,Sample_116,Sample_154,1
User_295,Sample_093,Sample_103,-1
User_295,Sample_002,Sample_153,-1
User_295,Sample_091,Sample_102,1
User_295,Sample_041,Sample_054,-1
User_295,Sample_042,Sample_056,1
User_295,Sample_039,Sample_080,1
User_295,Sample_015,Sample_088,1
User_295,Sample_072,Sample_090,1
User_295,Sample_001,Sample_011,-1
User_295,Sample_104,Sample_134,1
User_295,Sample_004,Sample_149,-1
User_295,Sample_062,Sample_134,-1
User_054,Sample_002,Sample_074,-1
User_054,Sample_034,Sample_035,-1
User_054,Sample_015,Sample_110,1
User_054,Sample_090,Sample_095,-1
User_054,Sample_058,Sample_094,-1
User_054,Sample_047,Sample_104,-1
User_054,Sample_004,Sample_104,-1
User_054,Sample_009,Sample_063,1
User_054,Sample_062,Sample_156,1
User_054,Sample_041,Sample_141,-1
User_054,Sample_098,Sample_108,-1
User_054,Sample_020,Sample_045,1
User_054,Sample_003,Sample_041,1
User_054,Sample_038,Sample_055,1
User_054,Sample_088,Sample_134,-1
User_054,Sample_113,Sample_139,1
User_054,Sample_032,Sample_046,-1
User_054,Sample_055,Sample_121,-1
User_054,Sample_062,Sample_159,1
User_054,Sample_047,Sample_129,1
User_054,Sample_126,Sample_131,-1
User_054,Sample_058,Sample_131,1
User_054,Sample_008,Sample_046,1
User_054,Sample_012,Sample_134,-1
User_054,Sample_101,Sample_117,-1
User_054,Sample_013,Sample_066,1
User_054,Sample_067,Sample_132,1
User_054,Sample_018,Sample_147,-1
User_054,Sample_059,Sample_075,1
User_054,Sample_029,Sample_137,-1
User_054,Sample_119,Sample_124,-1
User_054,Sample_068,Sample_075,-1
User_054,Sample_039,Sample_082,-1
User_054,Sample_089,Sample_112,1
User_054,Sample_008,Sample_095,-1
User_054,Sample_028,Sample_093,-1
User_054,Sample_014,Sample_029,1
User_054,Sample_026,Sample_069,-1
User_054,Sample_129,Sample_130,1
User_054,Sample_109,Sample_135,-1
User_054,Sample_031,Sample_042,1
User_054,Sample_134,Sample_156,-1
User_054,Sample_012,Sample_088,-1
User_054,Sample_088,Sample_100,1
User_054,Sample_059,Sample_099,-1
User_054,Sample_069,Sample_101,1
User_054,Sample_042,Sample_071,-1
User_054,Sample_017,Sample_085,-1
User_054,Sample_035,Sample_141,-1
User_054,Sample_021,Sample_027,-1
User_054,Sample_064,Sample_139,-1
User_054,Sample_104,Sample_114,1
User_054,Sample_016,Sample_065,1
User_054,Sample_025,Sample_063,1
User_054,Sample_039,Sample_074,1
User_054,Sample_079,Sample_099,-1
User_054,Sample_008,Sample_045,-1
User_054,Sample_102,Sample_112,-1
User_054,Sample_013,Sample_030,-1
User_054,Sample_066,Sample_154,-1
User_054,Sample_052,Sample_121,-1
User_054,Sample_030,Sample_122,1
User_054,Sample_095,Sample_141,1
User_054,Sample_046,Sample_058,1
User_054,Sample_117,Sample_142,-1
User_054,Sample_026,Sample_078,-1
User_054,Sample_045,Sample_141,-1
User_054,Sample_098,Sample_136,-1
User_054,Sample_001,Sample_018,1
User_054,Sample_085,Sample_129,1
User_054,Sample_020,Sample_049,1
User_054,Sample_004,Sample_022,1
User_054,Sample_025,Sample_026,1
User_054,Sample_026,Sample_053,-1
User_054,Sample_039,Sample_123,-1
User_054,Sample_016,Sample_037,1
User_054,Sample_017,Sample_156,-1
User_054,Sample_022,Sample_040,-1
User_054,Sample_039,Sample_151,-1
User_054,Sample_031,Sample_057,1
User_054,Sample_057,Sample_141,-1
User_054,Sample_116,Sample_124,-1
User_054,Sample_036,Sample_059,-1
User_054,Sample_053,Sample_069,1
User_054,Sample_066,Sample_159,-1
User_054,Sample_042,Sample_113,-1
User_054,Sample_018,Sample_134,-1
User_054,Sample_094,Sample_133,-1
User_054,Sample_028,Sample_134,-1
User_054,Sample_003,Sample_143,1
User_054,Sample_033,Sample_090,1
User_054,Sample_077,Sample_115,1
User_054,Sample_014,Sample_035,-1
User_054,Sample_106,Sample_148,-1
User_054,Sample_045,Sample_148,1
User_054,Sample_005,Sample_076,1
User_054,Sample_020,Sample_032,1
User_054,Sample_029,Sample_050,-1
User_054,Sample_117,Sample_123,1
User_054,Sample_106,Sample_118,-1
User_054,Sample_101,Sample_111,1
User_175,Sample_013,Sample_111,1
User_175,Sample_003,Sample_080,1
User_175,Sample_072,Sample_073,1
User_175,Sample_010,Sample_074,1
User_175,Sample_057,Sample_071,1
User_175,Sample_138,Sample_156,1
User_175,Sample_024,Sample_066,1
User_175,Sample_130,Sample_154,1
User_175,Sample_008,Sample_022,1
User_175,Sample_050,Sample_141,1
User_175,Sample_133,Sample_147,1
User_175,Sample_012,Sample_068,1
User_175,Sample_023,Sample_095,1
User_175,Sample_016,Sample_136,1
User_175,Sample_061,Sample_105,1
User_175,Sample_001,Sample_150,1
User_175,Sample_091,Sample_112,1
User_175,Sample_041,Sample_081,1
User_175,Sample_034,Sample_091,1
User_175,Sample_005,Sample_155,1
User_175,Sample_074,Sample_123,1
User_175,Sample_030,Sample_052,1
User_175,Sample_106,Sample_124,1
User_175,Sample_049,Sample_084,1
User_175,Sample_127,Sample_145,1
User_175,Sample_004,Sample_107,1
User_175,Sample_002,Sample_099,1
User_175,Sample_045,Sample_135,1
User_175,Sample_034,Sample_104,1
User_175,Sample_048,Sample_097,1
User_175,Sample_041,Sample_121,1
User_175,Sample_008,Sample_011,1
User_175,Sample_050,Sample_159,1
User_175,Sample_068,Sample_141,1
User_175,Sample_117,Sample_148,1
User_175,Sample_049,Sample_073,1
User_175,Sample_073,Sample_095,1
User_175,Sample_004,Sample_040,1
User_175,Sample_008,Sample_014,1
User_175,Sample_066,Sample_143,1
User_175,Sample_045,Sample_140,1
User_175,Sample_028,Sample_046,1
User_175,Sample_087,Sample_096,1
User_175,Sample_062,Sample_067,1
User_175,Sample_007,Sample_124,1
User_175,Sample_058,Sample_114,1
User_175,Sample_073,Sample_115,1
User_175,Sample_140,Sample_142,1
User_175,Sample_008,Sample_065,1
User_175,Sample_079,Sample_151,1
User_175,Sample_013,Sample_108,1
User_175,Sample_025,Sample_139,1
User_175,Sample_120,Sample_127,1
User_175,Sample_091,Sample_130,1
User_175,Sample_008,Sample_035,1
User_175,Sample_071,Sample_103,1
User_175,Sample_014,Sample_048,1
User_175,Sample_072,Sample_089,1
User_175,Sample_009,Sample_129,1
User_175,Sample_049,Sample_123,1
User_175,Sample_060,Sample_086,1
User_175,Sample_077,Sample_078,1
User_175,Sample_005,Sample_067,1
User_175,Sample_013,Sample_033,1
User_175,Sample_038,Sample_057,1
User_175,Sample_083,Sample_115,1
User_175,Sample_072,Sample_128,1
User_175,Sample_056,Sample_098,1
User_175,Sample_067,Sample_090,1
User_175,Sample_033,Sample_062,1
User_175,Sample_055,Sample_140,1
User_175,Sample_040,Sample_048,1
User_175,Sample_014,Sample_156,1
User_175,Sample_010,Sample_013,1
User_175,Sample_006,Sample_115,1
User_175,Sample_077,Sample_112,1
User_175,Sample_079,Sample_138,1
User_175,Sample_158,Sample_159,1
User_175,Sample_030,Sample_156,1
User_175,Sample_032,Sample_117,1
User_175,Sample_016,Sample_099,1
User_175,Sample_029,Sample_104,1
User_175,Sample_065,Sample_101,1
User_175,Sample_071,Sample_092,1
User_175,Sample_026,Sample_045,1
User_175,Sample_007,Sample_081,1
User_175,Sample_061,Sample_148,1
User_175,Sample_032,Sample_160,1
User_175,Sample_050,Sample_062,1
User_175,Sample_109,Sample_154,1
User_175,Sample_040,Sample_124,1
User_175,Sample_008,Sample_092,1
User_175,Sample_032,Sample_069,1
User_175,Sample_028,Sample_031,1
User_175,Sample_043,Sample_086,1
User_175,Sample_046,Sample_091,1
User_175,Sample_075,Sample_146,1
User_175,Sample_004,Sample_115,1
User_175,Sample_003,Sample_054,1
User_175,Sample_067,Sample_120,1
User_175,Sample_012,Sample_145,1
User_296,Sample_134,Sample_142,-1
User_296,Sample_127,Sample_153,-1
User_296,Sample_042,Sample_109,1
User_296,Sample_043,Sample_108,-1
User_296,Sample_080,Sample_140,-1
User_296,Sample_041,Sample_106,1
User_296,Sample_137,Sample_157,-1
User_296,Sample_029,Sample_040,-1
User_296,Sample_033,Sample_045,1
User_296,Sample_081,Sample_132,-1
User_296,Sample_114,Sample_137,-1
User_296,Sample_030,Sample_135,-1
User_296,Sample_037,Sample_139,-1
User_296,Sample_036,Sample_097,-1
User_296,Sample_038,Sample_110,1
User_296,Sample_002,Sample_096,-1
User_296,Sample_062,Sample_064,1
User_296,Sample_084,Sample_127,-1
User_296,Sample_100,Sample_142,1
User_296,Sample_122,Sample_129,-1
User_296,Sample_044,Sample_153,-1
User_296,Sample_011,Sample_139,-1
User_296,Sample_032,Sample_083,-1
User_296,Sample_041,Sample_084,1
User_296,Sample_013,Sample_148,1
User_296,Sample_118,Sample_156,-1
User_296,Sample_052,Sample_057,-1
User_296,Sample_066,Sample_154,-1
User_296,Sample_001,Sample_041,-1
User_296,Sample_054,Sample_154,-1
User_296,Sample_054,Sample_097,-1
User_296,Sample_016,Sample_020,-1
User_296,Sample_050,Sample_102,1
User_296,Sample_054,Sample_058,-1
User_296,Sample_034,Sample_083,1
User_296,Sample_017,Sample_045,-1
User_296,Sample_003,Sample_016,-1
User_296,Sample_049,Sample_053,1
User_296,Sample_121,Sample_135,-1
User_296,Sample_055,Sample_090,-1
User_296,Sample_056,Sample_057,1
User_296,Sample_018,Sample_111,1
User_296,Sample_086,Sample_090,1
